id,tag_name,photo_id
137615,drummer,16920
137616,"black and white",16921
137617,night,16921
137618,"monochrome photography",16921
137619,structure,16921
137620,sky,16921
137621,architecture,16921
137622,monochrome,16921
137623,darkness,16921
137624,"black and white",16922
137625,wall,16922
137626,"monochrome photography",16922
137627,monochrome,16922
137628,"water resources",16922
137629,"fixed link",16922
137630,tree,16922
137631,bridge,16922
137632,landscape,16922
137633,history,16922
137634,night,16923
137635,black,16923
137636,"black and white",16923
137637,sky,16923
137638,landmark,16923
137639,"monochrome photography",16923
137640,architecture,16923
137641,structure,16923
137642,darkness,16923
137643,photography,16923
137644,white,16924
137645,black,16924
137646,"black and white",16924
137647,"monochrome photography",16924
137648,wall,16924
137649,architecture,16924
137650,photography,16924
137651,monochrome,16924
137652,tree,16924
137653,water,16924
137654,adventure,16925
137655,"extreme sport",16925
137656,sky,16925
137657,rock,16925
137658,formation,16925
137659,terrain,16925
137660,caving,16925
137661,tree,16925
137662,cloud,16925
137663,landscape,16925
137664,freezing,16926
137665,ice,16926
137666,rock,16926
137667,water,16926
137668,formation,16926
137669,mineral,16926
137670,geology,16926
137671,snow,16926
137672,winter,16926
137673,darkness,16926
137674,blue,16927
137675,water,16927
137676,photograph,16927
137677,darkness,16927
137678,light,16927
137679,photography,16927
137680,sky,16927
137681,phenomenon,16927
137682,girl,16927
137683,"human body",16927
137684,adventure,16928
137685,"extreme sport",16928
137686,rock,16928
137687,sky,16928
137688,formation,16928
137689,terrain,16928
137690,caving,16928
137691,climbing,16928
137692,mountain,16928
137693,geology,16928
137694,freezing,16930
137695,water,16930
137696,ice,16930
137697,rock,16930
137698,formation,16930
137699,snow,16930
137700,winter,16930
137701,mineral,16930
137702,geology,16930
137703,melting,16930
137704,blue,16932
137705,water,16932
137706,photograph,16932
137707,darkness,16932
137708,light,16932
137709,photography,16932
137710,girl,16932
137711,phenomenon,16932
137712,sky,16932
137713,human,16932
137714,photograph,16934
137715,standing,16934
137716,gentleman,16934
137717,"vintage clothing",16934
137718,outerwear,16934
137719,dress,16934
137720,fashion,16934
137721,portrait,16934
137722,photograph,16935
137723,standing,16935
137724,gentleman,16935
137725,"vintage clothing",16935
137726,outerwear,16935
137727,human,16935
137728,portrait,16935
137729,photograph,16936
137730,man,16936
137731,standing,16936
137732,male,16936
137733,photography,16936
137734,portrait,16936
137735,gentleman,16936
137736,"facial hair",16936
137737,human,16936
137738,"vintage clothing",16936
137739,photograph,16937
137740,standing,16937
137741,lady,16937
137742,"black and white",16937
137743,portrait,16937
137744,gentleman,16937
137745,fur,16937
137746,"vintage clothing",16937
137747,girl,16937
137748,human,16937
137749,town,16938
137750,history,16938
137751,house,16938
137752,home,16938
137753,"residential area",16938
137754,building,16938
137755,facade,16938
137756,almshouse,16938
137757,landmark,16939
137758,building,16939
137759,architecture,16939
137760,house,16939
137761,"black and white",16939
137762,history,16939
137763,home,16939
137764,facade,16939
137765,window,16939
137766,monochrome,16939
137767,history,16940
137768,tree,16940
137769,house,16940
137770,"black and white",16940
137771,home,16940
137772,advertising,16940
137773,font,16940
137774,facade,16940
137775,transport,16941
137776,snow,16941
137777,house,16941
137778,"railroad car",16941
137779,history,16941
137780,home,16941
137781,facade,16941
137782,building,16941
137783,"rolling stock",16941
137784,winter,16941
137785,history,16942
137786,house,16942
137787,"black and white",16942
137788,facade,16942
137789,landmark,16943
137790,history,16943
137791,architecture,16943
137792,"black and white",16943
137793,building,16943
137794,house,16943
137795,facade,16943
137796,home,16943
137797,monochrome,16943
137798,"monochrome photography",16943
137799,structure,16944
137800,history,16944
137801,"black and white",16944
137802,house,16944
137803,sky,16944
137804,monochrome,16944
137805,landscape,16944
137806,history,16945
137807,building,16945
137808,"black and white",16945
137809,facade,16945
137810,"vintage clothing",16945
137811,photograph,16946
137812,"black and white",16946
137813,tree,16946
137814,wall,16946
137815,history,16946
137816,monochrome,16946
137817,texture,16946
137818,"monochrome photography",16946
137819,"stock photography",16946
137820,grass,16946
137821,history,16947
137822,house,16947
137823,home,16947
137824,"black and white",16947
137825,facade,16947
137826,building,16947
137827,monochrome,16947
137828,man,16948
137829,photograph,16948
137830,standing,16948
137831,person,16948
137832,"black and white",16948
137833,gentleman,16948
137834,male,16948
137835,photography,16948
137836,"facial hair",16948
137837,"vision care",16948
137838,home,16949
137839,house,16949
137840,architecture,16949
137841,building,16949
137842,history,16949
137843,"black and white",16949
137844,facade,16949
137845,roof,16949
137846,chapel,16949
137847,window,16949
137848,history,16950
137849,architecture,16950
137850,wall,16950
137851,facade,16950
137852,building,16950
137853,house,16950
137854,home,16950
137855,window,16950
137856,history,16951
137857,house,16951
137858,"black and white",16951
137859,"stock photography",16951
137860,facade,16951
137861,"visual arts",16951
137862,home,16952
137863,house,16952
137864,architecture,16952
137865,building,16952
137866,"black and white",16952
137867,wall,16952
137868,"residential area",16952
137869,history,16952
137870,facade,16952
137871,wood,16952
137872,blue,16953
137873,aqua,16953
137874,turquoise,16953
137875,teal,16953
137876,azure,16953
